item_idx,item_rating_count,item_mean_rating,item_bias
46008,41,4.097561,-0.19589615
46009,7,4.142857,-0.15059996
46010,9,4.4444447,0.15098763
46011,33,4.5454545,0.25199747
46012,3,5.0,0.70654297
46013,4,4.75,0.45654297
46014,10,4.3,0.0065431595
46015,25,4.2,-0.09345722
46016,6,4.6666665,0.37320948
46017,114,4.6666665,0.37320948
46018,15,4.133333,-0.16012383
46019,6,3.8333333,-0.46012378
46020,4,4.5,0.20654297
46021,4,3.75,-0.54345703
46022,15,4.266667,-0.026790142
46023,4,3.75,-0.54345703
46024,14,3.0714285,-1.2220285
46025,7,3.857143,-0.4363141
46026,17,4.882353,0.5888958
46027,7,4.0,-0.29345703
46028,9,4.7777777,0.48432064
46029,4,3.75,-0.54345703
46030,9,4.111111,-0.18234587
46031,7,3.142857,-1.1506
46032,13,4.076923,-0.21653414
46033,6,3.5,-0.79345703
46034,17,4.5882354,0.29477835
46035,59,3.6440678,-0.64938927
46036,4,3.0,-1.293457
46037,5,4.6,0.30654287
46038,116,4.62069,0.32723284
46039,67,3.9402986,-0.35315847
46040,6,5.0,0.70654297
46041,12,4.0833335,-0.21012354
46042,8,3.0,-1.293457
46043,7,5.0,0.70654297
46044,8,4.375,0.08154297
46045,7,3.7142856,-0.5791714
46046,4,4.25,-0.04345703
46047,14,3.9285715,-0.36488557
46048,9,4.6666665,0.37320948
46049,5,4.2,-0.09345722
46050,3,3.6666667,-0.6267903
46051,4,4.0,-0.29345703
46052,20,3.6,-0.6934571
46053,7,4.285714,-0.007742882
46054,3,4.6666665,0.37320948
46055,4,4.5,0.20654297
46056,2,4.0,-0.29345703
46057,14,4.0,-0.29345703
46058,5,3.6,-0.6934571
46059,8,3.625,-0.66845703
46060,12,4.9166665,0.6232095
46061,6,3.3333333,-0.9601238
46062,68,4.2941175,0.00066041946
46063,52,4.5,0.20654297
46064,47,4.5957446,0.30228758
46065,5,3.6,-0.6934571
46066,14,4.5,0.20654297
46067,33,4.121212,-0.17224503
46068,16,3.8125,-0.48095703
46069,6,4.3333335,0.03987646
46070,5,5.0,0.70654297
46071,28,4.357143,0.063685894
46072,6,4.6666665,0.37320948
46073,24,4.125,-0.16845703
46074,5,4.4,0.106543064
46075,170,4.347059,0.05360174
46076,66,4.5757575,0.28230047
46077,17,4.2352943,-0.05816269
46078,48,4.6458335,0.35237646
46079,117,4.350427,0.05697012
46080,11,4.181818,-0.11163902
46081,41,4.5365853,0.2431283
46082,33,4.6060605,0.31260347
46083,16,4.3125,0.019042969
46084,6,5.0,0.70654297
46085,4,4.25,-0.04345703
46086,3,3.6666667,-0.6267903
46087,3,3.0,-1.293457
46088,18,4.4444447,0.15098763
46089,32,2.90625,-1.387207
46090,7,4.0,-0.29345703
46091,5,3.4,-0.89345694
46092,55,4.4,0.106543064
46093,42,4.3809524,0.08749533
46094,8,3.125,-1.168457
46095,29,4.6896553,0.39619827
46096,3,4.3333335,0.03987646
46097,4,4.25,-0.04345703
46098,7,4.857143,0.5636859
46099,11,4.5454545,0.25199747
46100,9,3.1111112,-1.1823459
46101,4,4.5,0.20654297
46102,15,3.5333333,-0.7601237
46103,36,4.3055553,0.012098312
46104,8,3.875,-0.41845703
46105,8,2.625,-1.668457
46106,7,3.2857144,-1.0077426
46107,15,4.8,0.50654316
46108,43,4.372093,0.07863617
46109,10,4.4,0.106543064
46110,3,3.6666667,-0.6267903
46111,10,3.5,-0.79345703
46112,9,3.7777777,-0.51567936
46113,5,3.2,-1.093457
46114,18,3.2777777,-1.0156794
46115,5,4.4,0.106543064
46116,550,4.3945456,0.101088524
46117,43,3.2790697,-1.0143874
46118,30,3.4666667,-0.82679033
46119,8,4.875,0.58154297
46120,16,4.6875,0.39404297
46121,32,4.46875,0.17529297
46122,14,4.142857,-0.15059996
46123,36,4.6944447,0.40098763
46124,50,3.82,-0.4734571
46125,4,3.5,-0.79345703
46126,5,4.4,0.106543064
46127,11,4.0,-0.29345703
46128,7,4.714286,0.42082882
46129,40,4.5,0.20654297
46130,59,4.016949,-0.27650785
46131,4,3.5,-0.79345703
46132,6,4.8333335,0.53987646
46133,80,4.5,0.20654297
46134,16,4.8125,0.51904297
46135,6,4.8333335,0.53987646
46136,6,4.6666665,0.37320948
46137,16,4.5625,0.26904297
46138,1,5.0,0.70654297
46139,4,4.75,0.45654297
46140,180,4.2055554,-0.08790159
46141,11,3.8181818,-0.47527528
46142,19,4.2105265,-0.082930565
46143,13,4.3846154,0.09115839
46144,80,4.3,0.0065431595
46145,25,3.08,-1.2134571
46146,25,2.64,-1.6534569
46147,24,4.2083335,-0.08512354
46148,16,4.375,0.08154297
46149,17,4.352941,0.059484005
46150,5,3.0,-1.293457
46151,7,3.4285715,-0.86488557
46152,5,3.8,-0.49345708
46153,8,4.875,0.58154297
46154,11,4.909091,0.61563396
46155,12,3.75,-0.54345703
46156,52,4.75,0.45654297
46157,8,4.125,-0.16845703
46158,19,4.6842103,0.39075327
46159,23,4.7826085,0.48915148
46160,5,2.6,-1.6934571
46161,31,3.6451614,-0.64829564
46162,5,4.0,-0.29345703
46163,175,4.542857,0.24940014
46164,8,3.0,-1.293457
46165,9,3.8888888,-0.4045682
46166,224,3.763393,-0.5300641
46167,11,3.6363637,-0.6570933
46168,16,4.6875,0.39404297
46169,7,4.714286,0.42082882
46170,24,4.4583335,0.16487646
46171,6,4.1666665,-0.12679052
46172,5,4.8,0.50654316
46173,169,4.337278,0.043820858
46174,13,4.6153846,0.32192755
46175,24,3.6666667,-0.6267903
46176,19,4.9473686,0.6539116
46177,6,4.5,0.20654297
46178,20,3.7,-0.593457
46179,14,3.642857,-0.65059996
46180,10,3.4,-0.89345694
46181,6,5.0,0.70654297
46182,12,4.5833335,0.28987646
46183,3,3.6666667,-0.6267903
46184,7,4.142857,-0.15059996
46185,11,4.0,-0.29345703
46186,15,3.7333333,-0.5601237
46187,108,4.148148,-0.14530897
46188,30,3.1333334,-1.1601236
46189,7,3.7142856,-0.5791714
46190,33,4.3333335,0.03987646
46191,10,4.7,0.40654278
46192,9,4.3333335,0.03987646
46193,12,4.4166665,0.12320948
46194,4,4.25,-0.04345703
46195,21,4.3809524,0.08749533
46196,6,4.6666665,0.37320948
46197,6,4.6666665,0.37320948
46198,6,4.6666665,0.37320948
46199,11,4.6363635,0.34290648
46200,26,3.9230769,-0.37038016
46201,4,3.75,-0.54345703
46202,6,4.3333335,0.03987646
46203,28,3.392857,-0.90059996
46204,178,4.449438,0.15598106
46205,9,4.0,-0.29345703
46206,6,4.8333335,0.53987646
46207,3,4.6666665,0.37320948
46208,8,3.875,-0.41845703
46209,116,4.163793,-0.12966394
46210,74,3.5270271,-0.7664299
46211,359,3.8635097,-0.42994738
46212,37,4.4594593,0.16600227
46213,47,4.7234044,0.42994738
46214,40,4.775,0.48154306
46215,15,4.9333334,0.63987637
46216,19,4.894737,0.60127974
46217,18,4.9444447,0.6509876
46218,25,4.08,-0.21345711
46219,4,4.0,-0.29345703
46220,8,4.25,-0.04345703
46221,12,2.6666667,-1.6267903
46222,12,4.4166665,0.12320948
46223,106,3.7547169,-0.53874016
46224,25,4.68,0.3865428
46225,140,4.5857143,0.2922573
46226,4,3.75,-0.54345703
46227,110,4.581818,0.28836107
46228,8,3.875,-0.41845703
46229,6,3.6666667,-0.6267903
46230,302,4.642384,0.34892702
46231,18,4.0555553,-0.23790169
46232,21,3.5238094,-0.7696476
46233,18,4.7777777,0.48432064
46234,4,5.0,0.70654297
46235,5,2.8,-1.4934571
46236,4,4.5,0.20654297
46237,2,3.0,-1.293457
46238,15,4.733333,0.43987608
46239,10,3.5,-0.79345703
46240,38,3.3421052,-0.9513519
46241,29,4.137931,-0.15552616
46242,9,3.7777777,-0.51567936
46243,7,3.5714285,-0.7220285
46244,7,4.0,-0.29345703
46245,13,3.9230769,-0.37038016
46246,21,4.3809524,0.08749533
46247,36,4.1666665,-0.12679052
46248,18,4.0555553,-0.23790169
46249,2,4.5,0.20654297
46250,28,4.357143,0.063685894
46251,13,4.4615383,0.16808128
46252,7,3.857143,-0.4363141
46253,16,4.25,-0.04345703
46254,5,4.0,-0.29345703
46255,14,3.7857144,-0.50774264
46256,13,3.8461537,-0.4473033
46257,5,3.8,-0.49345708
46258,5,4.6,0.30654287
46259,4,2.75,-1.543457
46260,6,4.6666665,0.37320948
46261,9,3.8888888,-0.4045682
46262,5,4.2,-0.09345722
46263,9,2.5555556,-1.7379014
46264,15,4.0666666,-0.22679043
46265,28,4.357143,0.063685894
46266,41,3.8292682,-0.4641888
46267,9,3.6666667,-0.6267903
46268,5,4.2,-0.09345722
46269,24,4.375,0.08154297
46270,3,4.3333335,0.03987646
46271,38,4.5526314,0.25917435
46272,11,4.4545455,0.16108847
46273,35,2.942857,-1.3506
46274,29,3.4482758,-0.8451812
46275,11,4.3636365,0.07017946
46276,17,4.117647,-0.17580986
46277,6,4.6666665,0.37320948
46278,19,4.3157897,0.022332668
46279,2,5.0,0.70654297
46280,4,4.75,0.45654297
46281,8,5.0,0.70654297
46282,5,4.0,-0.29345703
46283,3,4.6666665,0.37320948
46284,26,3.9230769,-0.37038016
46285,10,4.1,-0.19345713
46286,32,4.53125,0.23779297
46287,59,4.779661,0.48620415
46288,3,4.6666665,0.37320948
46289,8,4.875,0.58154297
46290,8,3.875,-0.41845703
46291,2,4.0,-0.29345703
46292,17,4.9411764,0.6477194
46293,2,4.5,0.20654297
46294,5,4.8,0.50654316
46295,11,4.090909,-0.20254803
46296,9,4.3333335,0.03987646
46297,74,4.4864864,0.1930294
46298,4,5.0,0.70654297
46299,3,5.0,0.70654297
46300,6,4.8333335,0.53987646
46301,6,3.8333333,-0.46012378
46302,3,4.3333335,0.03987646
46303,18,4.2777777,-0.01567936
46304,16,4.375,0.08154297
46305,5,4.8,0.50654316
46306,7,4.571429,0.27797174
46307,8,4.25,-0.04345703
46308,110,4.481818,0.18836117
46309,4,4.5,0.20654297
46310,7,4.571429,0.27797174
46311,3,3.6666667,-0.6267903
46312,9,3.8888888,-0.4045682
46313,5,3.4,-0.89345694
46314,4,4.75,0.45654297
46315,3,4.6666665,0.37320948
46316,8,4.75,0.45654297
46317,28,4.785714,0.49225712
46318,3,4.6666665,0.37320948
46319,12,3.6666667,-0.6267903
46320,6,4.8333335,0.53987646
46321,11,4.0,-0.29345703
46322,6,3.6666667,-0.6267903
46323,42,4.7619047,0.4684477
46324,8,4.5,0.20654297
46325,18,4.4444447,0.15098763
46326,70,4.3142858,0.020828724
46327,2,5.0,0.70654297
46328,60,4.2833333,-0.01012373
46329,6,4.3333335,0.03987646
46330,4,4.25,-0.04345703
46331,17,4.5882354,0.29477835
46332,5,4.0,-0.29345703
46333,5,5.0,0.70654297
46334,6,4.3333335,0.03987646
46335,6,3.0,-1.293457
46336,15,3.8666666,-0.42679048
46337,6,3.8333333,-0.46012378
46338,5,4.4,0.106543064
46339,6,4.5,0.20654297
46340,13,4.3846154,0.09115839
46341,4,3.0,-1.293457
46342,1,5.0,0.70654297
46343,12,4.3333335,0.03987646
46344,8,3.625,-0.66845703
46345,20,4.4,0.106543064
46346,10,4.3,0.0065431595
46347,3,4.6666665,0.37320948
46348,7,4.142857,-0.15059996
46349,3,4.0,-0.29345703
46350,6,3.6666667,-0.6267903
46351,33,4.2727275,-0.020729542
46352,10,3.4,-0.89345694
46353,32,3.875,-0.41845703
46354,23,3.7826087,-0.5108483
46355,13,4.076923,-0.21653414
46356,19,4.0,-0.29345703
46357,16,4.0,-0.29345703
46358,25,3.72,-0.573457
46359,10,3.6,-0.6934571
46360,29,3.9310346,-0.36242247
46361,119,4.2436976,-0.049759388
46362,61,4.0,-0.29345703
46363,66,4.318182,0.02472496
46364,31,4.064516,-0.22894096
46365,8,5.0,0.70654297
46366,7,3.142857,-1.1506
46367,7,4.0,-0.29345703
46368,4,4.75,0.45654297
46369,26,4.269231,-0.024226189
46370,8,3.875,-0.41845703
46371,16,4.625,0.33154297
46372,17,4.352941,0.059484005
46373,4,3.5,-0.79345703
46374,24,3.5833333,-0.7101238
46375,38,4.0,-0.29345703
46376,21,4.3809524,0.08749533
46377,59,4.016949,-0.27650785
46378,12,4.6666665,0.37320948
46379,6,2.5,-1.793457
46380,5,4.4,0.106543064
46381,4,5.0,0.70654297
46382,8,4.0,-0.29345703
46383,28,4.428571,0.1351142
46384,9,3.5555556,-0.73790145
46385,6,4.6666665,0.37320948
46386,7,5.0,0.70654297
46387,8,4.0,-0.29345703
46388,5,3.8,-0.49345708
46389,169,4.3491125,0.05565548
46390,20,4.5,0.20654297
46391,27,4.7777777,0.48432064
46392,5,4.2,-0.09345722
46393,94,3.8510637,-0.4423933
46394,13,4.5384617,0.24500465
46395,9,4.6666665,0.37320948
46396,5,4.8,0.50654316
46397,11,4.7272725,0.43381548
46398,12,3.9166667,-0.3767903
46399,4,3.75,-0.54345703
46400,6,5.0,0.70654297
46401,14,4.642857,0.34940004
46402,7,4.142857,-0.15059996
46403,6,4.1666665,-0.12679052
46404,14,3.7857144,-0.50774264
46405,7,4.142857,-0.15059996
46406,33,4.6666665,0.37320948
46407,4,4.25,-0.04345703
46408,30,4.133333,-0.16012383
46409,3,3.6666667,-0.6267903
46410,3,3.3333333,-0.9601238
46411,6,4.1666665,-0.12679052
46412,7,4.857143,0.5636859
46413,16,4.5625,0.26904297
46414,73,4.5616436,0.26818657
46415,6,5.0,0.70654297
46416,36,4.4722223,0.1787653
46417,12,4.8333335,0.53987646
46418,61,4.508197,0.2147398
46419,31,4.548387,0.25493002
46420,17,4.7647057,0.47124863
46421,17,4.1764708,-0.116986275
46422,6,4.1666665,-0.12679052
46423,44,4.4772725,0.18381548
46424,7,4.0,-0.29345703
46425,18,4.3333335,0.03987646
46426,4,4.5,0.20654297
46427,7,5.0,0.70654297
46428,4,5.0,0.70654297
46429,74,4.5405407,0.24708366
46430,8,4.5,0.20654297
46431,5,3.8,-0.49345708
46432,10,4.0,-0.29345703
46433,4,4.25,-0.04345703
46434,9,4.111111,-0.18234587
46435,12,4.5,0.20654297
46436,5,2.8,-1.4934571
46437,4,5.0,0.70654297
46438,6,3.8333333,-0.46012378
46439,58,4.413793,0.120336056
46440,40,3.825,-0.46845698
46441,52,4.230769,-0.062687874
46442,124,4.2419353,-0.051521778
46443,39,4.051282,-0.2421751
46444,28,4.142857,-0.15059996
46445,70,4.5857143,0.2922573
46446,2,4.5,0.20654297
46447,5,4.6,0.30654287
46448,12,4.75,0.45654297
46449,23,4.478261,0.18480396
46450,8,4.0,-0.29345703
46451,7,3.857143,-0.4363141
46452,7,3.7142856,-0.5791714
46453,6,5.0,0.70654297
46454,32,3.34375,-0.94970703
46455,6,3.5,-0.79345703
46456,7,4.285714,-0.007742882
46457,9,5.0,0.70654297
46458,13,4.8461537,0.5526967
46459,13,4.5384617,0.24500465
46460,8,4.25,-0.04345703
46461,118,4.6864405,0.39298344
46462,3,4.0,-0.29345703
46463,9,4.0,-0.29345703
46464,14,4.785714,0.49225712
46465,90,4.4666667,0.17320967
46466,11,4.909091,0.61563396
46467,17,4.4117646,0.11830759
46468,39,4.3589745,0.065517426
46469,26,4.3846154,0.09115839
46470,30,4.3,0.0065431595
46471,9,5.0,0.70654297
46472,127,3.937008,-0.35644913
46473,5,4.8,0.50654316
46474,19,4.7894735,0.4960165
46475,9,4.4444447,0.15098763
46476,258,3.3023255,-0.99113154
46477,27,4.6666665,0.37320948
46478,5,3.6,-0.6934571
46479,4,5.0,0.70654297
46480,5,4.0,-0.29345703
46481,14,4.714286,0.42082882
46482,7,4.857143,0.5636859
46483,6,4.6666665,0.37320948
46484,4,4.5,0.20654297
46485,4,5.0,0.70654297
46486,24,4.625,0.33154297
46487,7,4.285714,-0.007742882
46488,25,4.4,0.106543064
46489,7,4.714286,0.42082882
46490,5,4.8,0.50654316
46491,20,4.2,-0.09345722
46492,53,4.5660377,0.27258062
46493,5,4.2,-0.09345722
46494,13,4.3076925,0.0142354965
46495,5,4.6,0.30654287
46496,13,4.230769,-0.062687874
46497,4,4.5,0.20654297
46498,35,4.714286,0.42082882
46499,14,3.9285715,-0.36488557
46500,7,2.7142856,-1.5791714
46501,47,4.4468083,0.1533513
46502,3,4.6666665,0.37320948
46503,7,4.714286,0.42082882
46504,13,4.3846154,0.09115839
46505,4,1.25,-3.043457
46506,92,4.521739,0.22828197
46507,17,4.117647,-0.17580986
46508,7,4.857143,0.5636859
46509,10,4.7,0.40654278
46510,9,3.2222223,-1.0712347
46511,5,4.4,0.106543064
46512,9,4.111111,-0.18234587
46513,4,3.25,-1.043457
46514,7,3.857143,-0.4363141
46515,42,3.9047618,-0.38869524
46516,49,4.4489794,0.15552235
46517,137,4.4525547,0.15909767
46518,8,3.875,-0.41845703
46519,11,4.181818,-0.11163902
46520,28,4.25,-0.04345703
46521,5,4.6,0.30654287
46522,18,4.388889,0.095431805
46523,21,3.6666667,-0.6267903
46524,9,4.4444447,0.15098763
46525,50,4.42,0.12654305
46526,60,3.9,-0.39345694
46527,5,4.8,0.50654316
46528,5,4.4,0.106543064
46529,21,4.571429,0.27797174
46530,5,4.6,0.30654287
46531,6,5.0,0.70654297
46532,5,4.6,0.30654287
46533,7,4.142857,-0.15059996
46534,12,4.8333335,0.53987646
46535,33,4.5757575,0.28230047
46536,12,4.3333335,0.03987646
46537,120,4.4,0.106543064
46538,106,4.5849056,0.2914486
46539,14,4.5,0.20654297
46540,43,4.4883723,0.1949153
46541,5,4.2,-0.09345722
46542,28,4.0,-0.29345703
46543,12,4.4166665,0.12320948
46544,11,2.909091,-1.384366
46545,30,3.9,-0.39345694
46546,21,4.285714,-0.007742882
46547,23,4.652174,0.35871696
46548,23,3.0434783,-1.2499788
46549,9,4.6666665,0.37320948
46550,20,4.55,0.25654316
46551,25,4.36,0.0665431
46552,47,4.8297873,0.5363302
46553,5,5.0,0.70654297
46554,18,3.3888888,-0.9045682
46555,120,4.4333334,0.13987637
46556,33,4.7272725,0.43381548
46557,10,4.5,0.20654297
46558,71,4.549296,0.25583887
46559,31,4.774194,0.48073673
46560,46,4.0434785,-0.24997854
46561,52,4.576923,0.28346586
46562,6,4.8333335,0.53987646
46563,63,4.6666665,0.37320948
46564,34,4.117647,-0.17580986
46565,12,4.75,0.45654297
46566,17,3.6470587,-0.6463983
46567,12,4.5,0.20654297
46568,253,4.185771,-0.10768604
46569,9,4.4444447,0.15098763
46570,205,4.1902437,-0.10321331
46571,13,4.230769,-0.062687874
46572,3,4.3333335,0.03987646
46573,6,3.0,-1.293457
46574,4,4.5,0.20654297
46575,3,3.6666667,-0.6267903
46576,22,4.2727275,-0.020729542
46577,7,4.142857,-0.15059996
46578,297,4.4545455,0.16108847
46579,62,4.096774,-0.19668293
46580,60,4.1,-0.19345713
46581,4,3.25,-1.043457
46582,33,4.4848485,0.19139147
46583,13,4.769231,0.4757738
46584,5,3.6,-0.6934571
46585,9,4.111111,-0.18234587
46586,29,3.689655,-0.60380197
46587,39,4.4358974,0.14244032
46588,15,4.0666666,-0.22679043
46589,19,4.3157897,0.022332668
46590,65,4.6153846,0.32192755
46591,9,3.7777777,-0.51567936
46592,17,4.8235292,0.5300722
46593,395,4.4734178,0.17996073
46594,40,4.275,-0.018456936
46595,227,4.3303967,0.03693962
46596,140,4.4785714,0.18511438
46597,60,4.5833335,0.28987646
46598,523,4.5736136,0.2801566
46599,48,4.625,0.33154297
46600,5,4.6,0.30654287
46601,4,4.25,-0.04345703
46602,7,4.857143,0.5636859
46603,3,3.3333333,-0.9601238
46604,11,4.181818,-0.11163902
46605,48,4.1875,-0.10595703
46606,26,4.6153846,0.32192755
46607,29,4.275862,-0.017594814
46608,7,4.285714,-0.007742882
46609,8,4.125,-0.16845703
46610,10,2.9,-1.3934569
46611,45,4.3777776,0.084320545
46612,6,5.0,0.70654297
46613,29,4.0,-0.29345703
46614,22,3.2727273,-1.0207298
46615,23,4.304348,0.010890961
46616,27,4.111111,-0.18234587
46617,5,3.4,-0.89345694
46618,24,4.875,0.58154297
46619,20,4.25,-0.04345703
46620,22,4.6363635,0.34290648
46621,6,3.6666667,-0.6267903
46622,44,4.318182,0.02472496
46623,4,5.0,0.70654297
46624,27,4.9259257,0.6324687
46625,6,3.3333333,-0.9601238
46626,5,4.4,0.106543064
46627,22,4.5,0.20654297
46628,18,4.111111,-0.18234587
46629,18,4.388889,0.095431805
46630,10,4.7,0.40654278
46631,11,4.818182,0.52472496
46632,17,4.352941,0.059484005
46633,6,4.8333335,0.53987646
46634,22,4.7727275,0.47927046
46635,7,4.571429,0.27797174
46636,27,4.5555553,0.2620983
46637,32,4.59375,0.30029297
46638,18,4.5555553,0.2620983
46639,7,4.714286,0.42082882
46640,13,4.4615383,0.16808128
46641,3,4.3333335,0.03987646
46642,7,4.285714,-0.007742882
46643,10,2.5,-1.793457
46644,447,4.4004474,0.10699034
46645,64,3.796875,-0.49658203
46646,5,4.8,0.50654316
46647,4,4.0,-0.29345703
46648,21,4.5238094,0.2303524
46649,6,4.5,0.20654297
46650,4,5.0,0.70654297
46651,11,3.090909,-1.202548
46652,4,4.75,0.45654297
46653,4,5.0,0.70654297
46654,26,4.5384617,0.24500465
46655,5,4.4,0.106543064
46656,4,3.25,-1.043457
46657,15,4.0666666,-0.22679043
46658,90,4.366667,0.07320976
46659,5,4.8,0.50654316
46660,3,4.3333335,0.03987646
46661,34,4.3235292,0.030072212
46662,22,4.318182,0.02472496
46663,7,4.142857,-0.15059996
46664,6,4.8333335,0.53987646
46665,5,4.2,-0.09345722
46666,7,4.857143,0.5636859
46667,8,3.875,-0.41845703
46668,8,4.0,-0.29345703
46669,4,5.0,0.70654297
46670,6,4.1666665,-0.12679052
46671,5,2.2,-2.093457
46672,11,3.5454545,-0.7480025
46673,7,4.857143,0.5636859
46674,88,4.443182,0.14972496
46675,19,4.263158,-0.030299187
46676,16,4.0625,-0.23095703
46677,6,4.0,-0.29345703
46678,301,4.372093,0.07863617
46679,7,5.0,0.70654297
46680,3,4.3333335,0.03987646
46681,48,4.625,0.33154297
46682,3,5.0,0.70654297
46683,32,4.53125,0.23779297
46684,10,4.3,0.0065431595
46685,7,4.285714,-0.007742882
46686,15,3.6666667,-0.6267903
46687,10,4.0,-0.29345703
46688,102,4.7941175,0.5006604
46689,7,4.857143,0.5636859
46690,12,4.4166665,0.12320948
46691,12,4.6666665,0.37320948
46692,18,4.5,0.20654297
46693,4,3.25,-1.043457
46694,14,4.071429,-0.22202826
46695,11,3.7272727,-0.5661843
46696,5,4.0,-0.29345703
46697,8,3.75,-0.54345703
46698,10,3.7,-0.593457
46699,9,4.4444447,0.15098763
46700,9,4.4444447,0.15098763
46701,4,4.5,0.20654297
46702,3,4.3333335,0.03987646
46703,11,4.0,-0.29345703
46704,22,3.590909,-0.702548
46705,69,3.4492753,-0.8441818
46706,65,4.1384616,-0.15499544
46707,5,4.4,0.106543064
46708,7,3.142857,-1.1506
46709,15,3.1333334,-1.1601236
46710,167,3.6946108,-0.5988462
46711,11,3.4545455,-0.83891153
46712,2,5.0,0.70654297
46713,5,4.8,0.50654316
46714,8,4.75,0.45654297
46715,6,4.1666665,-0.12679052
46716,8,4.5,0.20654297
46717,19,4.263158,-0.030299187
46718,22,4.2727275,-0.020729542
46719,16,4.25,-0.04345703
46720,4,2.75,-1.543457
46721,3,4.0,-0.29345703
46722,20,3.5,-0.79345703
46723,7,3.5714285,-0.7220285
46724,21,3.7619047,-0.5315523
46725,9,4.0,-0.29345703
46726,7,4.285714,-0.007742882
46727,8,3.75,-0.54345703
46728,5,3.4,-0.89345694
46729,38,4.4473686,0.15391159
46730,10,4.5,0.20654297
46731,3,5.0,0.70654297
46732,8,3.75,-0.54345703
46733,53,4.3962264,0.102769375
46734,4,4.75,0.45654297
46735,7,5.0,0.70654297
46736,17,4.1764708,-0.116986275
46737,65,4.415385,0.12192774
46738,15,4.133333,-0.16012383
46739,20,4.45,0.15654278
46740,4,1.0,-3.293457
46741,10,4.4,0.106543064
46742,15,4.733333,0.43987608
46743,5,5.0,0.70654297
46744,5,5.0,0.70654297
46745,7,4.285714,-0.007742882
46746,18,3.8888888,-0.4045682
46747,10,4.4,0.106543064
46748,51,4.509804,0.21634674
46749,467,4.3875804,0.09412336
46750,90,3.8777778,-0.41567922
46751,10,4.5,0.20654297
46752,4,5.0,0.70654297
46753,95,3.694737,-0.5987201
46754,58,4.37931,0.0858531
46755,61,4.2131147,-0.08034229
46756,20,3.95,-0.34345698
46757,11,3.8181818,-0.47527528
46758,3,3.6666667,-0.6267903
46759,23,4.0869565,-0.20650053
46760,3,4.0,-0.29345703
46761,12,4.5833335,0.28987646
46762,36,4.4444447,0.15098763
46763,22,4.5454545,0.25199747
46764,7,3.4285715,-0.86488557
46765,7,5.0,0.70654297
46766,11,4.6363635,0.34290648
46767,5,3.8,-0.49345708
46768,5,4.2,-0.09345722
46769,4,4.0,-0.29345703
46770,4,4.5,0.20654297
46771,27,4.296296,0.0028390884
46772,5,4.8,0.50654316
46773,33,4.5757575,0.28230047
46774,17,4.2941175,0.00066041946
46775,6,4.0,-0.29345703
46776,16,4.875,0.58154297
46777,11,3.6363637,-0.6570933
46778,18,4.4444447,0.15098763
46779,3,5.0,0.70654297
46780,4,4.25,-0.04345703
46781,7,4.285714,-0.007742882
46782,7,3.7142856,-0.5791714
46783,6,4.1666665,-0.12679052
46784,13,4.769231,0.4757738
46785,7,5.0,0.70654297
46786,10,3.7,-0.593457
46787,2,5.0,0.70654297
46788,6,3.0,-1.293457
46789,9,3.7777777,-0.51567936
46790,8,4.375,0.08154297
46791,19,4.263158,-0.030299187
46792,7,4.0,-0.29345703
46793,6,3.6666667,-0.6267903
46794,6,4.6666665,0.37320948
46795,4,4.5,0.20654297
46796,48,4.3125,0.019042969
46797,57,3.245614,-1.047843
46798,9,4.111111,-0.18234587
46799,18,4.2222223,-0.0712347
46800,15,3.8,-0.49345708
46801,26,3.9615386,-0.33191848
46802,21,3.9047618,-0.38869524
46803,6,2.5,-1.793457
46804,75,4.48,0.18654299
46805,4,4.25,-0.04345703
46806,230,4.4565215,0.16306448
46807,263,4.3992395,0.10578251
46808,64,4.59375,0.30029297
46809,222,4.635135,0.34167814
46810,12,4.6666665,0.37320948
46811,8,3.0,-1.293457
46812,19,3.8947368,-0.39872026
46813,12,4.0,-0.29345703
46814,11,3.909091,-0.38436604
46815,15,4.4,0.106543064
46816,6,4.5,0.20654297
46817,5,5.0,0.70654297
46818,4,4.5,0.20654297
46819,3,5.0,0.70654297
46820,3,4.3333335,0.03987646
46821,7,4.857143,0.5636859
46822,10,4.8,0.50654316
46823,7,4.714286,0.42082882
46824,24,4.5,0.20654297
46825,15,4.6,0.30654287
46826,4,4.0,-0.29345703
46827,49,4.0816326,-0.21182442
46828,165,4.0969696,-0.19648743
46829,39,4.8717947,0.57833767
46830,3,3.6666667,-0.6267903
46831,8,4.125,-0.16845703
46832,9,3.6666667,-0.6267903
46833,75,3.32,-0.9734571
46834,39,4.5897436,0.29628658
46835,30,4.8,0.50654316
46836,11,4.909091,0.61563396
46837,28,3.642857,-0.65059996
46838,11,4.090909,-0.20254803
46839,5,4.6,0.30654287
46840,10,4.7,0.40654278
46841,10,4.9,0.60654306
46842,6,4.6666665,0.37320948
46843,10,5.0,0.70654297
46844,6,3.5,-0.79345703
46845,5,2.4,-1.8934569
46846,32,3.6875,-0.60595703
46847,13,4.230769,-0.062687874
46848,11,4.0,-0.29345703
46849,55,4.327273,0.03381586
46850,55,3.909091,-0.38436604
46851,6,4.5,0.20654297
46852,17,4.5882354,0.29477835
46853,5,5.0,0.70654297
46854,11,4.7272725,0.43381548
46855,3,5.0,0.70654297
46856,5,4.0,-0.29345703
46857,11,4.7272725,0.43381548
46858,4,4.25,-0.04345703
